Reporting Area,MMWR Year,MMWR Week,"Dengue virus infections§ , Dengue, Current week","Dengue virus infections§ , Dengue, Current week, flag ","Dengue virus infections§ , Dengue, Previous 52 weeks Max†","Dengue virus infections§ , Dengue, Previous 52 weeks Max†, flag","Dengue virus infections§ , Dengue, Cum 2019†","Dengue virus infections§ , Dengue, Cum 2019†, flag","Dengue virus infections§ , Dengue, Cum 2018†","Dengue virus infections§ , Dengue, Cum 2018†, flag","Dengue virus infections§ s, Dengue-like illness, Current week","Dengue virus infections§ , Dengue-like illness, Current week, flag ","Dengue virus infections§ , Dengue-like illness, Previous 52 weeks Max†","Dengue virus infections§ , Dengue-like illness, Previous 52 weeks Max†, flag","Dengue virus infections§ , Dengue-like illness, Cum 2019†","Dengue virus infections§ , Dengue-like illness, Cum 2019†, flag","Dengue virus infections§ , Dengue-like illness, Cum 2018†","Dengue virus infections§ , Dengue-like illness, Cum 2018†, flag","Dengue virus infections§ , Severe dengue, Current week","Dengue virus infections§ , Severe dengue, Current week, flag","Dengue virus infections§ , Severe dengue, Previous 52 weeks Max†","Dengue virus infections§ , Severe dengue, Previous 52 weeks Max†, flag","Dengue virus infections§ , Severe dengue,  Cum 2019†","Dengue virus infections§ , Severe dengue,  Cum 2019†, flag","Dengue virus infections§ , Severe dengue,  Cum 2018†","Dengue virus infections§ , Severe dengue, Cum 2018†, flag",Location 1,Location 2,Reporting Area Sort
DELAWARE,2019,29,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"DELAWARE
(38.994926, -75.452394)",,20192929
DISTRICT OF COLUMBIA,2019,29,,-,1,,,-,2,,,-,1,,,-,1,,,-,0,,,-,,-,"DISTRICT OF COLUMBIA
(38.904785, -77.016275)",,20192930
FLORIDA,2019,29,,-,9,,30,,11,,,-,0,,,-,,-,,-,1,,,-,,-,"FLORIDA
(28.260731, -82.420978)",,20192931
GEORGIA,2019,29,,-,2,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"GEORGIA
(32.638481, -83.426574)",,20192932
MARYLAND,2019,29,,-,2,,5,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"MARYLAND
(38.946466, -76.687282)",,20192933
NORTH CAROLINA,2019,29,,-,2,,3,,6,,,-,0,,,-,,-,,-,0,,,-,,-,"NORTH CAROLINA
(35.52603, -79.130883)",,20192934
SOUTH CAROLINA,2019,29,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH CAROLINA
(33.878572, -80.864614)",,20192935
VIRGINIA,2019,29,,-,2,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"VIRGINIA
(37.510861, -78.666382)",,20192936
WEST VIRGINIA,2019,29,,-,0,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"WEST VIRGINIA
(38.642579, -80.613729)",,20192937
EAST SOUTH CENTRAL,2019,29,,-,3,,2,,1,,,-,1,,1,,,-,,-,0,,,-,,-,,EAST SOUTH CENTRAL,20192938
ALABAMA,2019,29,,-,1,,,-,,-,,-,1,,1,,,-,,-,0,,,-,,-,"ALABAMA
(32.756889, -86.844516)",,20192939
KENTUCKY,2019,29,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"KENTUCKY
(37.526683, -85.290484)",,20192940
MISSISSIPPI,2019,29,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MISSISSIPPI
(32.713378, -89.65344)",,20192941
TENNESSEE,2019,29,,-,2,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"TENNESSEE
(35.842998, -86.343226)",,20192942
WEST SOUTH CENTRAL,2019,29,,-,3,,4,,6,,,-,0,,,-,,-,,-,1,,1,,,-,,WEST SOUTH CENTRAL,20192943
ARKANSAS,2019,29,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"ARKANSAS
(34.899825, -92.439162)",,20192944
LOUISIANA,2019,29,,-,1,,1,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"LOUISIANA
(30.921314, -91.840238)",,20192945
OKLAHOMA,2019,29,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"OKLAHOMA
(35.583449, -97.508297)",,20192946
TEXAS,2019,29,,-,3,,3,,3,,,-,0,,,-,,-,,-,1,,1,,,-,"TEXAS
(31.447238, -99.317341)",,20192947
MOUNTAIN,2019,29,,-,2,,5,,12,,,-,1,,,-,,-,,-,0,,,-,,-,,MOUNTAIN,20192948
ARIZONA,2019,29,,-,1,,,-,3,,,-,1,,,-,,-,,-,0,,,-,,-,"ARIZONA
(34.293239, -111.664616)",,20192949
COLORADO,2019,29,,-,1,,,-,6,,,-,0,,,-,,-,,-,0,,,-,,-,"COLORADO
(38.998552, -105.547832)",,20192950
IDAHO,2019,29,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IDAHO
(44.389073, -114.659366)",,20192951
MONTANA,2019,29,,-,1,,4,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MONTANA
(47.033521, -109.645127)",,20192952
NEVADA,2019,29,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEVADA
(39.283294, -114.916992)",,20192953
NEW MEXICO,2019,29,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEW MEXICO
(34.421369, -106.108388)",,20192954
UTAH,2019,29,,-,1,,1,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"UTAH
(39.323779, -111.678222)",,20192955
WYOMING,2019,29,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"WYOMING
(42.999627, -107.55145)",,20192956
PACIFIC,2019,29,,-,8,,33,,52,,,-,1,,1,,,-,,-,1,,,-,,-,,PACIFIC,20192957
ALASKA,2019,29,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"ALASKA
(63.631126, -151.631889)",,20192958
CALIFORNIA,2019,29,,-,7,,20,,37,,,-,0,,,-,,-,,-,0,,,-,,-,"CALIFORNIA
(37.211164, -119.662127)",,20192959
HAWAII,2019,29,,-,2,,,-,6,,,-,0,,,-,,-,,-,0,,,-,,-,"HAWAII
(21.361013, -157.854309)",,20192960
OREGON,2019,29,,-,1,,2,,6,,,-,1,,1,,,-,,-,1,,,-,,-,"OREGON
(43.940449, -120.605279)",,20192961
WASHINGTON,2019,29,,-,3,,10,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"WASHINGTON
(47.411715, -120.592492)",,20192962
US TERRITORIES,2019,29,,-,1,,1,,152,,,-,1,,2,,,-,,-,0,,,-,,-,,US TERRITORIES,20192963
AMERICAN SAMOA,2019,29,,-,0,,,-,150,,,-,0,,,-,,-,,-,0,,,-,,-,,AMERICAN SAMOA,20192964
NORTHERN MARIANA ISLANDS,2019,29,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NORTHERN MARIANA ISLANDS
(15.1834, 145.725693)",,20192965
GUAM,2019,29,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"GUAM
(13.3532, 144.653198)",,20192966
PUERTO RICO,2019,29,,-,1,,1,,1,,,-,1,,2,,,-,,-,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",,20192967
U.S. VIRGIN ISLANDS,2019,29,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"VIRGIN ISLANDS
(18.060868, -64.840836)",,20192968
NON-US RESIDENTS,2019,29,,-,,NC,,-,,NP,,-,,NC,,-,,NP,,-,,NC,,-,,NP,,NON-US RESIDENTS,20192969
TOTAL,2019,29,,-,24,,130,,280,,,-,1,,5,,2,,,-,1,,1,,1,,,TOTAL,20192970
US RESIDENTS,2019,30,,-,24,,129,,138,,,-,1,,3,,2,,,-,1,,1,,1,,,US RESIDENTS,20193001
NEW ENGLAND,2019,30,,-,2,,3,,5,,,-,1,,,-,,-,,-,0,,,-,,-,,NEW ENGLAND,20193002
CONNECTICUT,2019,30,,-,2,,1,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"CONNECTICUT
(41.575155, -72.738288)",,20193003
MAINE,2019,30,,-,1,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"MAINE
(45.117911, -69.06137)",,20193004
MASSACHUSETTS,2019,30,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MASSACHUSETTS
(42.151077, -71.481104)",,20193005
NEW HAMPSHIRE,2019,30,,-,1,,,-,1,,,-,1,,,-,,-,,-,0,,,-,,-,"NEW HAMPSHIRE
(43.680429, -71.57139)",,20193006
RHODE ISLAND,2019,30,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"RHODE ISLAND
(41.572574, -71.534637)",,20193007
VERMONT,2019,30,,-,1,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"VERMONT
(44.075252, -72.662695)",,20193008
MIDDLE ATLANTIC,2019,30,,-,5,,30,,16,,,-,1,,,-,1,,,-,1,,,-,,-,,MIDDLE ATLANTIC,20193009
NEW JERSEY,2019,30,,-,5,,9,,7,,,-,0,,,-,,-,,-,0,,,-,,-,"NEW JERSEY
(40.110253, -74.655514)",,20193010
NEW YORK,2019,30,,-,2,,5,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"NEW YORK
(42.921241, -75.59655)",,20193011
NEW YORK CITY,2019,30,,-,3,,14,,4,,,-,1,,,-,1,,,-,0,,,-,,-,,NEW YORK CITY,20193012
PENNSYLVANIA,2019,30,,-,2,,2,,3,,,-,0,,,-,,-,,-,1,,,-,,-,"PENNSYLVANIA
(40.896694, -77.838886)",,20193013
EAST NORTH CENTRAL,2019,30,,-,4,,9,,10,,,-,1,,1,,,-,,-,1,,,-,1,,,EAST NORTH CENTRAL,20193014
ILLINOIS,2019,30,,-,2,,4,,5,,,-,1,,,-,,-,,-,0,,,-,1,,"ILLINOIS
(40.124144, -89.148632)",,20193015
INDIANA,2019,30,,-,1,,2,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"INDIANA
(39.919991, -86.2818)",,20193016
MICHIGAN,2019,30,,-,1,,,-,2,,,-,0,,,-,,-,,-,0,,,-,,-,"MICHIGAN
(44.874798, -85.730977)",,20193017
OHIO,2019,30,,-,2,,2,,2,,,-,1,,1,,,-,,-,0,,,-,,-,"OHIO
(40.415534, -82.70936)",,20193018
WISCONSIN,2019,30,,-,1,,1,,1,,,-,0,,,-,,-,,-,1,,,-,,-,"WISCONSIN
(44.639954, -89.732969)",,20193019
WEST NORTH CENTRAL,2019,30,,-,6,,1,,5,,,-,0,,,-,,-,,-,1,,,-,,-,,WEST NORTH CENTRAL,20193020
IOWA,2019,30,,-,4,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"IOWA
(42.074659, -93.500061)",,20193021
KANSAS,2019,30,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"KANSAS
(38.484729, -98.38018)",,20193022
MINNESOTA,2019,30,,-,2,,,-,2,,,-,0,,,-,,-,,-,1,,,-,,-,"MINNESOTA
(46.349153, -94.198308)",,20193023
MISSOURI,2019,30,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MISSOURI
(38.3675, -92.477244)",,20193024
NEBRASKA,2019,30,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"NEBRASKA
(41.527099, -99.810595)",,20193025
NORTH DAKOTA,2019,30,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NORTH DAKOTA
(47.446305, -100.46931)",,20193026
SOUTH DAKOTA,2019,30,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH DAKOTA
(44.43614, -100.230491)",,20193027
SOUTH ATLANTIC,2019,30,,-,11,,42,,26,,,-,1,,,-,1,,,-,1,,,-,,-,,SOUTH ATLANTIC,20193028
DELAWARE,2019,30,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"DELAWARE
(38.994926, -75.452394)",,20193029
DISTRICT OF COLUMBIA,2019,30,,-,1,,,-,2,,,-,1,,,-,1,,,-,0,,,-,,-,"DISTRICT OF COLUMBIA
(38.904785, -77.016275)",,20193030
FLORIDA,2019,30,,-,9,,30,,12,,,-,0,,,-,,-,,-,1,,,-,,-,"FLORIDA
(28.260731, -82.420978)",,20193031
GEORGIA,2019,30,,-,2,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"GEORGIA
(32.638481, -83.426574)",,20193032
MARYLAND,2019,30,,-,2,,5,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"MARYLAND
(38.946466, -76.687282)",,20193033
NORTH CAROLINA,2019,30,,-,1,,3,,7,,,-,0,,,-,,-,,-,0,,,-,,-,"NORTH CAROLINA
(35.52603, -79.130883)",,20193034
SOUTH CAROLINA,2019,30,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH CAROLINA
(33.878572, -80.864614)",,20193035
VIRGINIA,2019,30,,-,2,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"VIRGINIA
(37.510861, -78.666382)",,20193036
WEST VIRGINIA,2019,30,,-,0,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"WEST VIRGINIA
(38.642579, -80.613729)",,20193037
EAST SOUTH CENTRAL,2019,30,,-,3,,2,,1,,,-,1,,1,,,-,,-,0,,,-,,-,,EAST SOUTH CENTRAL,20193038
ALABAMA,2019,30,,-,1,,,-,,-,,-,1,,1,,,-,,-,0,,,-,,-,"ALABAMA
(32.756889, -86.844516)",,20193039
KENTUCKY,2019,30,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"KENTUCKY
(37.526683, -85.290484)",,20193040
MISSISSIPPI,2019,30,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MISSISSIPPI
(32.713378, -89.65344)",,20193041
TENNESSEE,2019,30,,-,2,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"TENNESSEE
(35.842998, -86.343226)",,20193042
WEST SOUTH CENTRAL,2019,30,,-,3,,4,,6,,,-,0,,,-,,-,,-,1,,1,,,-,,WEST SOUTH CENTRAL,20193043
ARKANSAS,2019,30,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"ARKANSAS
(34.899825, -92.439162)",,20193044
LOUISIANA,2019,30,,-,1,,1,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"LOUISIANA
(30.921314, -91.840238)",,20193045
OKLAHOMA,2019,30,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"OKLAHOMA
(35.583449, -97.508297)",,20193046
TEXAS,2019,30,,-,3,,3,,3,,,-,0,,,-,,-,,-,1,,1,,,-,"TEXAS
(31.447238, -99.317341)",,20193047
MOUNTAIN,2019,30,,-,2,,5,,12,,,-,1,,,-,,-,,-,0,,,-,,-,,MOUNTAIN,20193048
ARIZONA,2019,30,,-,1,,,-,3,,,-,1,,,-,,-,,-,0,,,-,,-,"ARIZONA
(34.293239, -111.664616)",,20193049
COLORADO,2019,30,,-,1,,,-,6,,,-,0,,,-,,-,,-,0,,,-,,-,"COLORADO
(38.998552, -105.547832)",,20193050
IDAHO,2019,30,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IDAHO
(44.389073, -114.659366)",,20193051
MONTANA,2019,30,,-,1,,4,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MONTANA
(47.033521, -109.645127)",,20193052
NEVADA,2019,30,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEVADA
(39.283294, -114.916992)",,20193053
NEW MEXICO,2019,30,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEW MEXICO
(34.421369, -106.108388)",,20193054
UTAH,2019,30,,-,1,,1,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"UTAH
(39.323779, -111.678222)",,20193055
WYOMING,2019,30,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"WYOMING
(42.999627, -107.55145)",,20193056
PACIFIC,2019,30,,-,8,,33,,57,,,-,1,,1,,,-,,-,1,,,-,,-,,PACIFIC,20193057
ALASKA,2019,30,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"ALASKA
(63.631126, -151.631889)",,20193058
CALIFORNIA,2019,30,,-,6,,20,,42,,,-,0,,,-,,-,,-,0,,,-,,-,"CALIFORNIA
(37.211164, -119.662127)",,20193059
HAWAII,2019,30,,-,2,,,-,6,,,-,0,,,-,,-,,-,0,,,-,,-,"HAWAII
(21.361013, -157.854309)",,20193060
OREGON,2019,30,,-,1,,2,,6,,,-,1,,1,,,-,,-,1,,,-,,-,"OREGON
(43.940449, -120.605279)",,20193061
WASHINGTON,2019,30,,-,3,,10,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"WASHINGTON
(47.411715, -120.592492)",,20193062
US TERRITORIES,2019,30,,-,1,,1,,152,,,-,1,,2,,,-,,-,0,,,-,,-,,US TERRITORIES,20193063
AMERICAN SAMOA,2019,30,,-,0,,,-,150,,,-,0,,,-,,-,,-,0,,,-,,-,,AMERICAN SAMOA,20193064
NORTHERN MARIANA ISLANDS,2019,30,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NORTHERN MARIANA ISLANDS
(15.1834, 145.725693)",,20193065
GUAM,2019,30,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"GUAM
(13.3532, 144.653198)",,20193066
PUERTO RICO,2019,30,,-,1,,1,,1,,,-,1,,2,,,-,,-,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",,20193067
U.S. VIRGIN ISLANDS,2019,30,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"VIRGIN ISLANDS
(18.060868, -64.840836)",,20193068
NON-US RESIDENTS,2019,30,,-,,NC,,-,,NP,,-,,NC,,-,,NP,,-,,NC,,-,,NP,,NON-US RESIDENTS,20193069
TOTAL,2019,30,,-,24,,130,,290,,,-,1,,5,,2,,,-,1,,1,,1,,,TOTAL,20193070
US RESIDENTS,2019,31,,-,24,,220,,160,,,-,2,,7,,3,,,-,1,,1,,1,,,US RESIDENTS,20193101
NEW ENGLAND,2019,31,,-,2,,4,,6,,,-,1,,,-,,-,,-,0,,,-,,-,,NEW ENGLAND,20193102
CONNECTICUT,2019,31,,-,2,,1,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"CONNECTICUT
(41.575155, -72.738288)",,20193103
MAINE,2019,31,,-,1,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"MAINE
(45.117911, -69.06137)",,20193104
MASSACHUSETTS,2019,31,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MASSACHUSETTS
(42.151077, -71.481104)",,20193105
NEW HAMPSHIRE,2019,31,,-,1,,,-,1,,,-,1,,,-,,-,,-,0,,,-,,-,"NEW HAMPSHIRE
(43.680429, -71.57139)",,20193106
RHODE ISLAND,2019,31,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"RHODE ISLAND
(41.572574, -71.534637)",,20193107
VERMONT,2019,31,,-,1,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"VERMONT
(44.075252, -72.662695)",,20193108
MIDDLE ATLANTIC,2019,31,,-,5,,45,,21,,,-,1,,1,,2,,,-,1,,,-,,-,,MIDDLE ATLANTIC,20193109
NEW JERSEY,2019,31,,-,5,,12,,8,,,-,0,,,-,,-,,-,0,,,-,,-,"NEW JERSEY
(40.110253, -74.655514)",,20193110
NEW YORK,2019,31,,-,2,,12,,2,,,-,1,,1,,,-,,-,0,,,-,,-,"NEW YORK
(42.921241, -75.59655)",,20193111
NEW YORK CITY,2019,31,,-,3,,15,,7,,,-,1,,,-,2,,,-,0,,,-,,-,,NEW YORK CITY,20193112
PENNSYLVANIA,2019,31,,-,4,,6,,4,,,-,0,,,-,,-,,-,1,,,-,,-,"PENNSYLVANIA
(40.896694, -77.838886)",,20193113
EAST NORTH CENTRAL,2019,31,,-,4,,18,,13,,,-,1,,1,,,-,,-,1,,,-,1,,,EAST NORTH CENTRAL,20193114
ILLINOIS,2019,31,,-,2,,7,,5,,,-,1,,,-,,-,,-,0,,,-,1,,"ILLINOIS
(40.124144, -89.148632)",,20193115
INDIANA,2019,31,,-,1,,3,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"INDIANA
(39.919991, -86.2818)",,20193116
MICHIGAN,2019,31,,-,1,,4,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"MICHIGAN
(44.874798, -85.730977)",,20193117
OHIO,2019,31,,-,2,,2,,4,,,-,1,,1,,,-,,-,0,,,-,,-,"OHIO
(40.415534, -82.70936)",,20193118
WISCONSIN,2019,31,,-,1,,2,,1,,,-,0,,,-,,-,,-,1,,,-,,-,"WISCONSIN
(44.639954, -89.732969)",,20193119
WEST NORTH CENTRAL,2019,31,,-,6,,2,,5,,,-,1,,1,,,-,,-,1,,,-,,-,,WEST NORTH CENTRAL,20193120
IOWA,2019,31,,-,4,,,-,1,,,-,1,,1,,,-,,-,0,,,-,,-,"IOWA
(42.074659, -93.500061)",,20193121
KANSAS,2019,31,,-,1,,2,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"KANSAS
(38.484729, -98.38018)",,20193122
MINNESOTA,2019,31,,-,2,,,-,2,,,-,0,,,-,,-,,-,1,,,-,,-,"MINNESOTA
(46.349153, -94.198308)",,20193123
MISSOURI,2019,31,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MISSOURI
(38.3675, -92.477244)",,20193124
NEBRASKA,2019,31,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"NEBRASKA
(41.527099, -99.810595)",,20193125
NORTH DAKOTA,2019,31,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NORTH DAKOTA
(47.446305, -100.46931)",,20193126
SOUTH DAKOTA,2019,31,,-,0,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH DAKOTA
(44.43614, -100.230491)",,20193127
SOUTH ATLANTIC,2019,31,,-,11,,66,,29,,,-,1,,,-,1,,,-,1,,,-,,-,,SOUTH ATLANTIC,20193128
DELAWARE,2019,31,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"DELAWARE
(38.994926, -75.452394)",,20193129
DISTRICT OF COLUMBIA,2019,31,,-,1,,,-,2,,,-,1,,,-,1,,,-,0,,,-,,-,"DISTRICT OF COLUMBIA
(38.904785, -77.016275)",,20193130
FLORIDA,2019,31,,-,9,,51,,14,,,-,0,,,-,,-,,-,1,,,-,,-,"FLORIDA
(28.260731, -82.420978)",,20193131
GEORGIA,2019,31,,-,2,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"GEORGIA
(32.638481, -83.426574)",,20193132
MARYLAND,2019,31,,-,2,,6,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"MARYLAND
(38.946466, -76.687282)",,20193133
NORTH CAROLINA,2019,31,,-,1,,3,,7,,,-,0,,,-,,-,,-,0,,,-,,-,"NORTH CAROLINA
(35.52603, -79.130883)",,20193134
SOUTH CAROLINA,2019,31,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH CAROLINA
(33.878572, -80.864614)",,20193135
VIRGINIA,2019,31,,-,2,,4,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"VIRGINIA
(37.510861, -78.666382)",,20193136
WEST VIRGINIA,2019,31,,-,0,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"WEST VIRGINIA
(38.642579, -80.613729)",,20193137
EAST SOUTH CENTRAL,2019,31,,-,3,,2,,2,,,-,1,,1,,,-,,-,0,,,-,,-,,EAST SOUTH CENTRAL,20193138
ALABAMA,2019,31,,-,1,,,-,,-,,-,1,,1,,,-,,-,0,,,-,,-,"ALABAMA
(32.756889, -86.844516)",,20193139
KENTUCKY,2019,31,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"KENTUCKY
(37.526683, -85.290484)",,20193140
MISSISSIPPI,2019,31,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MISSISSIPPI
(32.713378, -89.65344)",,20193141
TENNESSEE,2019,31,,-,2,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"TENNESSEE
(35.842998, -86.343226)",,20193142
WEST SOUTH CENTRAL,2019,31,,-,3,,7,,7,,,-,0,,,-,,-,,-,1,,1,,,-,,WEST SOUTH CENTRAL,20193143
ARKANSAS,2019,31,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"ARKANSAS
(34.899825, -92.439162)",,20193144
LOUISIANA,2019,31,,-,1,,1,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"LOUISIANA
(30.921314, -91.840238)",,20193145
OKLAHOMA,2019,31,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"OKLAHOMA
(35.583449, -97.508297)",,20193146
TEXAS,2019,31,,-,3,,6,,4,,,-,0,,,-,,-,,-,1,,1,,,-,"TEXAS
(31.447238, -99.317341)",,20193147
MOUNTAIN,2019,31,,-,2,,16,,13,,,-,1,,2,,,-,,-,0,,,-,,-,,MOUNTAIN,20193148
ARIZONA,2019,31,,-,1,,3,,4,,,-,1,,1,,,-,,-,0,,,-,,-,"ARIZONA
(34.293239, -111.664616)",,20193149
COLORADO,2019,31,,-,2,,5,,6,,,-,1,,1,,,-,,-,0,,,-,,-,"COLORADO
(38.998552, -105.547832)",,20193150
IDAHO,2019,31,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IDAHO
(44.389073, -114.659366)",,20193151
MONTANA,2019,31,,-,1,,4,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MONTANA
(47.033521, -109.645127)",,20193152
NEVADA,2019,31,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEVADA
(39.283294, -114.916992)",,20193153
NEW MEXICO,2019,31,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEW MEXICO
(34.421369, -106.108388)",,20193154
UTAH,2019,31,,-,1,,2,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"UTAH
(39.323779, -111.678222)",,20193155
WYOMING,2019,31,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"WYOMING
(42.999627, -107.55145)",,20193156
PACIFIC,2019,31,,-,8,,60,,64,,,-,1,,1,,,-,,-,1,,,-,,-,,PACIFIC,20193157
ALASKA,2019,31,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"ALASKA
(63.631126, -151.631889)",,20193158
CALIFORNIA,2019,31,,-,6,,42,,46,,,-,0,,,-,,-,,-,0,,,-,,-,"CALIFORNIA
(37.211164, -119.662127)",,20193159
HAWAII,2019,31,,-,2,,3,,8,,,-,0,,,-,,-,,-,0,,,-,,-,"HAWAII
(21.361013, -157.854309)",,20193160
OREGON,2019,31,,-,1,,2,,7,,,-,1,,1,,,-,,-,1,,,-,,-,"OREGON
(43.940449, -120.605279)",,20193161
WASHINGTON,2019,31,,-,3,,12,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"WASHINGTON
(47.411715, -120.592492)",,20193162
US TERRITORIES,2019,31,,-,1,,1,,152,,,-,1,,2,,,-,,-,0,,,-,,-,,US TERRITORIES,20193163
AMERICAN SAMOA,2019,31,,-,0,,,-,150,,,-,0,,,-,,-,,-,0,,,-,,-,,AMERICAN SAMOA,20193164
NORTHERN MARIANA ISLANDS,2019,31,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NORTHERN MARIANA ISLANDS
(15.1834, 145.725693)",,20193165
