loc,cases,deaths,date,Region
CAMARINES NORTE,2,0,1/31/2016,REGION V-BICOL REGION
CAMARINES NORTE,3,0,2/7/2016,REGION V-BICOL REGION
CAMARINES NORTE,0,0,2/14/2016,REGION V-BICOL REGION
CAMARINES NORTE,3,0,2/21/2016,REGION V-BICOL REGION
CAMARINES NORTE,3,0,2/28/2016,REGION V-BICOL REGION
CAMARINES NORTE,1,0,3/6/2016,REGION V-BICOL REGION
CAMARINES NORTE,5,0,3/13/2016,REGION V-BICOL REGION
CAMARINES NORTE,6,0,3/20/2016,REGION V-BICOL REGION
CAMARINES NORTE,2,0,3/27/2016,REGION V-BICOL REGION
CAMARINES NORTE,0,0,4/3/2016,REGION V-BICOL REGION
CAMARINES NORTE,0,0,4/10/2016,REGION V-BICOL REGION
CAMARINES NORTE,6,0,4/17/2016,REGION V-BICOL REGION
CAMARINES NORTE,0,0,4/24/2016,REGION V-BICOL REGION
CAMARINES NORTE,3,0,5/1/2016,REGION V-BICOL REGION
CAMARINES NORTE,1,0,5/8/2016,REGION V-BICOL REGION
CAMARINES NORTE,5,0,5/15/2016,REGION V-BICOL REGION
CAMARINES NORTE,1,0,5/22/2016,REGION V-BICOL REGION
CAMARINES NORTE,2,0,5/29/2016,REGION V-BICOL REGION
CAMARINES NORTE,7,0,6/5/2016,REGION V-BICOL REGION
CAMARINES NORTE,0,0,6/12/2016,REGION V-BICOL REGION
CAMARINES NORTE,3,0,6/19/2016,REGION V-BICOL REGION
CAMARINES NORTE,2,0,6/26/2016,REGION V-BICOL REGION
CAMARINES NORTE,0,0,7/3/2016,REGION V-BICOL REGION
CAMARINES NORTE,1,0,7/10/2016,REGION V-BICOL REGION
CAMARINES NORTE,2,0,7/17/2016,REGION V-BICOL REGION
CAMARINES NORTE,1,0,7/24/2016,REGION V-BICOL REGION
CAMARINES NORTE,6,0,7/31/2016,REGION V-BICOL REGION
CAMARINES NORTE,3,0,8/7/2016,REGION V-BICOL REGION
CAMARINES NORTE,3,0,8/14/2016,REGION V-BICOL REGION
CAMARINES NORTE,1,0,8/21/2016,REGION V-BICOL REGION
CAMARINES NORTE,6,0,8/28/2016,REGION V-BICOL REGION
CAMARINES NORTE,4,0,9/4/2016,REGION V-BICOL REGION
CAMARINES NORTE,0,0,9/11/2016,REGION V-BICOL REGION
CAMARINES NORTE,4,0,9/18/2016,REGION V-BICOL REGION
CAMARINES NORTE,7,0,9/25/2016,REGION V-BICOL REGION
CAMARINES NORTE,4,0,10/2/2016,REGION V-BICOL REGION
CAMARINES NORTE,1,0,10/9/2016,REGION V-BICOL REGION
CAMARINES NORTE,2,0,10/16/2016,REGION V-BICOL REGION
CAMARINES NORTE,2,0,10/23/2016,REGION V-BICOL REGION
CAMARINES NORTE,2,1,10/30/2016,REGION V-BICOL REGION
CAMARINES NORTE,3,0,11/6/2016,REGION V-BICOL REGION
CAMARINES NORTE,5,0,11/13/2016,REGION V-BICOL REGION
CAMARINES NORTE,9,0,11/20/2016,REGION V-BICOL REGION
CAMARINES NORTE,9,0,11/27/2016,REGION V-BICOL REGION
CAMARINES NORTE,8,0,12/4/2016,REGION V-BICOL REGION
CAMARINES NORTE,4,0,12/11/2016,REGION V-BICOL REGION
CAMARINES NORTE,2,0,12/18/2016,REGION V-BICOL REGION
CAMARINES NORTE,3,0,12/25/2016,REGION V-BICOL REGION
CAMARINES NORTE,4,0,1/1/2017,REGION V-BICOL REGION
CAMARINES SUR,30,0,1/10/2016,REGION V-BICOL REGION
CAMARINES SUR,17,0,1/17/2016,REGION V-BICOL REGION
CAMARINES SUR,14,0,1/24/2016,REGION V-BICOL REGION
CAMARINES SUR,20,0,1/31/2016,REGION V-BICOL REGION
CAMARINES SUR,13,0,2/7/2016,REGION V-BICOL REGION
CAMARINES SUR,11,0,2/14/2016,REGION V-BICOL REGION
CAMARINES SUR,5,0,2/21/2016,REGION V-BICOL REGION
CAMARINES SUR,12,0,2/28/2016,REGION V-BICOL REGION
CAMARINES SUR,9,0,3/6/2016,REGION V-BICOL REGION
CAMARINES SUR,5,0,3/13/2016,REGION V-BICOL REGION
CAMARINES SUR,5,0,3/20/2016,REGION V-BICOL REGION
CAMARINES SUR,9,0,3/27/2016,REGION V-BICOL REGION
CAMARINES SUR,8,0,4/3/2016,REGION V-BICOL REGION
CAMARINES SUR,8,0,4/10/2016,REGION V-BICOL REGION
CAMARINES SUR,9,0,4/17/2016,REGION V-BICOL REGION
CAMARINES SUR,12,0,4/24/2016,REGION V-BICOL REGION
CAMARINES SUR,5,0,5/1/2016,REGION V-BICOL REGION
CAMARINES SUR,1,0,5/8/2016,REGION V-BICOL REGION
CAMARINES SUR,6,0,5/15/2016,REGION V-BICOL REGION
CAMARINES SUR,8,0,5/22/2016,REGION V-BICOL REGION
CAMARINES SUR,12,0,5/29/2016,REGION V-BICOL REGION
CAMARINES SUR,9,0,6/5/2016,REGION V-BICOL REGION
CAMARINES SUR,7,0,6/12/2016,REGION V-BICOL REGION
CAMARINES SUR,11,0,6/19/2016,REGION V-BICOL REGION
CAMARINES SUR,6,0,6/26/2016,REGION V-BICOL REGION
CAMARINES SUR,15,0,7/3/2016,REGION V-BICOL REGION
CAMARINES SUR,14,0,7/10/2016,REGION V-BICOL REGION
CAMARINES SUR,27,0,7/17/2016,REGION V-BICOL REGION
CAMARINES SUR,21,0,7/24/2016,REGION V-BICOL REGION
CAMARINES SUR,24,0,7/31/2016,REGION V-BICOL REGION
CAMARINES SUR,35,0,8/7/2016,REGION V-BICOL REGION
CAMARINES SUR,19,0,8/14/2016,REGION V-BICOL REGION
CAMARINES SUR,12,0,8/21/2016,REGION V-BICOL REGION
CAMARINES SUR,28,0,8/28/2016,REGION V-BICOL REGION
CAMARINES SUR,31,1,9/4/2016,REGION V-BICOL REGION
CAMARINES SUR,23,0,9/11/2016,REGION V-BICOL REGION
CAMARINES SUR,18,0,9/18/2016,REGION V-BICOL REGION
CAMARINES SUR,19,0,9/25/2016,REGION V-BICOL REGION
CAMARINES SUR,19,0,10/2/2016,REGION V-BICOL REGION
CAMARINES SUR,18,0,10/9/2016,REGION V-BICOL REGION
CAMARINES SUR,13,0,10/16/2016,REGION V-BICOL REGION
CAMARINES SUR,15,0,10/23/2016,REGION V-BICOL REGION
CAMARINES SUR,14,0,10/30/2016,REGION V-BICOL REGION
CAMARINES SUR,14,0,11/6/2016,REGION V-BICOL REGION
CAMARINES SUR,11,0,11/13/2016,REGION V-BICOL REGION
CAMARINES SUR,7,0,11/20/2016,REGION V-BICOL REGION
CAMARINES SUR,10,0,11/27/2016,REGION V-BICOL REGION
CAMARINES SUR,12,0,12/4/2016,REGION V-BICOL REGION
CAMARINES SUR,8,0,12/11/2016,REGION V-BICOL REGION
CAMARINES SUR,9,0,12/18/2016,REGION V-BICOL REGION
CAMARINES SUR,15,0,12/25/2016,REGION V-BICOL REGION
CAMARINES SUR,9,0,1/1/2017,REGION V-BICOL REGION
CATANDUANES,5,0,1/10/2016,REGION V-BICOL REGION
CATANDUANES,4,0,1/17/2016,REGION V-BICOL REGION
CATANDUANES,1,0,1/24/2016,REGION V-BICOL REGION
CATANDUANES,0,0,1/31/2016,REGION V-BICOL REGION
CATANDUANES,2,0,2/7/2016,REGION V-BICOL REGION
CATANDUANES,5,0,2/14/2016,REGION V-BICOL REGION
CATANDUANES,0,0,2/21/2016,REGION V-BICOL REGION
CATANDUANES,0,0,2/28/2016,REGION V-BICOL REGION
CATANDUANES,1,0,3/6/2016,REGION V-BICOL REGION
CATANDUANES,1,0,3/13/2016,REGION V-BICOL REGION
CATANDUANES,0,0,3/20/2016,REGION V-BICOL REGION
CATANDUANES,0,0,3/27/2016,REGION V-BICOL REGION
CATANDUANES,0,0,4/3/2016,REGION V-BICOL REGION
CATANDUANES,0,0,4/10/2016,REGION V-BICOL REGION
CATANDUANES,0,0,4/17/2016,REGION V-BICOL REGION
CATANDUANES,1,0,4/24/2016,REGION V-BICOL REGION
CATANDUANES,1,0,5/1/2016,REGION V-BICOL REGION
CATANDUANES,1,0,5/8/2016,REGION V-BICOL REGION
CATANDUANES,2,0,5/15/2016,REGION V-BICOL REGION
CATANDUANES,2,0,5/22/2016,REGION V-BICOL REGION
CATANDUANES,0,0,5/29/2016,REGION V-BICOL REGION
CATANDUANES,1,0,6/5/2016,REGION V-BICOL REGION
CATANDUANES,2,0,6/12/2016,REGION V-BICOL REGION
CATANDUANES,3,0,6/19/2016,REGION V-BICOL REGION
CATANDUANES,3,0,6/26/2016,REGION V-BICOL REGION
CATANDUANES,0,0,7/3/2016,REGION V-BICOL REGION
CATANDUANES,3,0,7/10/2016,REGION V-BICOL REGION
CATANDUANES,1,0,7/17/2016,REGION V-BICOL REGION
CATANDUANES,3,0,7/24/2016,REGION V-BICOL REGION
CATANDUANES,0,0,7/31/2016,REGION V-BICOL REGION
CATANDUANES,6,0,8/7/2016,REGION V-BICOL REGION
CATANDUANES,9,0,8/14/2016,REGION V-BICOL REGION
CATANDUANES,4,0,8/21/2016,REGION V-BICOL REGION
CATANDUANES,5,0,8/28/2016,REGION V-BICOL REGION
CATANDUANES,9,0,9/4/2016,REGION V-BICOL REGION
CATANDUANES,7,0,9/11/2016,REGION V-BICOL REGION
CATANDUANES,10,0,9/18/2016,REGION V-BICOL REGION
CATANDUANES,8,1,9/25/2016,REGION V-BICOL REGION
CATANDUANES,6,0,10/2/2016,REGION V-BICOL REGION
CATANDUANES,11,0,10/9/2016,REGION V-BICOL REGION
CATANDUANES,3,0,10/16/2016,REGION V-BICOL REGION
CATANDUANES,0,0,10/23/2016,REGION V-BICOL REGION
CATANDUANES,0,0,10/30/2016,REGION V-BICOL REGION
CATANDUANES,3,0,11/6/2016,REGION V-BICOL REGION
CATANDUANES,0,0,11/13/2016,REGION V-BICOL REGION
CATANDUANES,3,0,11/20/2016,REGION V-BICOL REGION
CATANDUANES,0,0,11/27/2016,REGION V-BICOL REGION
CATANDUANES,5,0,12/4/2016,REGION V-BICOL REGION
CATANDUANES,7,0,12/11/2016,REGION V-BICOL REGION
CATANDUANES,3,0,12/18/2016,REGION V-BICOL REGION
CATANDUANES,2,0,12/25/2016,REGION V-BICOL REGION
CATANDUANES,0,0,1/1/2017,REGION V-BICOL REGION
CAVITE,214,1,1/10/2016,REGION IV-A-CALABARZON
CAVITE,161,2,1/17/2016,REGION IV-A-CALABARZON
CAVITE,147,1,1/24/2016,REGION IV-A-CALABARZON
CAVITE,160,0,1/31/2016,REGION IV-A-CALABARZON
CAVITE,150,0,2/7/2016,REGION IV-A-CALABARZON
CAVITE,117,0,2/14/2016,REGION IV-A-CALABARZON
CAVITE,103,0,2/21/2016,REGION IV-A-CALABARZON
CAVITE,84,1,2/28/2016,REGION IV-A-CALABARZON
CAVITE,89,0,3/6/2016,REGION IV-A-CALABARZON
CAVITE,92,1,3/13/2016,REGION IV-A-CALABARZON
CAVITE,80,0,3/20/2016,REGION IV-A-CALABARZON
CAVITE,36,0,3/27/2016,REGION IV-A-CALABARZON
CAVITE,52,0,4/3/2016,REGION IV-A-CALABARZON
CAVITE,52,0,4/10/2016,REGION IV-A-CALABARZON
CAVITE,33,1,4/17/2016,REGION IV-A-CALABARZON
CAVITE,39,0,4/24/2016,REGION IV-A-CALABARZON
CAVITE,47,0,5/1/2016,REGION IV-A-CALABARZON
CAVITE,41,0,5/8/2016,REGION IV-A-CALABARZON
CAVITE,31,0,5/15/2016,REGION IV-A-CALABARZON
CAVITE,26,0,5/22/2016,REGION IV-A-CALABARZON
CAVITE,22,0,5/29/2016,REGION IV-A-CALABARZON
CAVITE,27,0,6/5/2016,REGION IV-A-CALABARZON
CAVITE,34,1,6/12/2016,REGION IV-A-CALABARZON
CAVITE,45,2,6/19/2016,REGION IV-A-CALABARZON
CAVITE,58,0,6/26/2016,REGION IV-A-CALABARZON
CAVITE,53,0,7/3/2016,REGION IV-A-CALABARZON
CAVITE,67,0,7/10/2016,REGION IV-A-CALABARZON
CAVITE,110,0,7/17/2016,REGION IV-A-CALABARZON
CAVITE,117,0,7/24/2016,REGION IV-A-CALABARZON
CAVITE,146,1,7/31/2016,REGION IV-A-CALABARZON
CAVITE,169,0,8/7/2016,REGION IV-A-CALABARZON
CAVITE,195,0,8/14/2016,REGION IV-A-CALABARZON
CAVITE,143,0,8/21/2016,REGION IV-A-CALABARZON
CAVITE,166,0,8/28/2016,REGION IV-A-CALABARZON
CAVITE,234,2,9/4/2016,REGION IV-A-CALABARZON
CAVITE,151,1,9/11/2016,REGION IV-A-CALABARZON
CAVITE,175,2,9/18/2016,REGION IV-A-CALABARZON
CAVITE,169,0,9/25/2016,REGION IV-A-CALABARZON
CAVITE,131,0,10/2/2016,REGION IV-A-CALABARZON
CAVITE,198,1,10/9/2016,REGION IV-A-CALABARZON
CAVITE,116,1,10/16/2016,REGION IV-A-CALABARZON
CAVITE,134,0,10/23/2016,REGION IV-A-CALABARZON
CAVITE,138,0,10/30/2016,REGION IV-A-CALABARZON
CAVITE,135,1,11/6/2016,REGION IV-A-CALABARZON
CAVITE,126,0,11/13/2016,REGION IV-A-CALABARZON
CAVITE,141,2,11/20/2016,REGION IV-A-CALABARZON
CAVITE,123,1,11/27/2016,REGION IV-A-CALABARZON
CAVITE,140,1,12/4/2016,REGION IV-A-CALABARZON
CAVITE,134,0,12/11/2016,REGION IV-A-CALABARZON
CAVITE,111,0,12/18/2016,REGION IV-A-CALABARZON
CAVITE,72,0,12/25/2016,REGION IV-A-CALABARZON
CAVITE,64,0,1/1/2017,REGION IV-A-CALABARZON
DAGUPAN CITY,3,0,1/10/2016,Region I-ILOCOS REGION
DAGUPAN CITY,6,0,1/17/2016,Region I-ILOCOS REGION
DAGUPAN CITY,8,0,1/24/2016,Region I-ILOCOS REGION
DAGUPAN CITY,8,0,1/31/2016,Region I-ILOCOS REGION
DAGUPAN CITY,6,0,2/7/2016,Region I-ILOCOS REGION
DAGUPAN CITY,4,0,2/14/2016,Region I-ILOCOS REGION
DAGUPAN CITY,2,0,2/21/2016,Region I-ILOCOS REGION
DAGUPAN CITY,4,0,2/28/2016,Region I-ILOCOS REGION
DAGUPAN CITY,2,0,3/6/2016,Region I-ILOCOS REGION
DAGUPAN CITY,7,0,3/13/2016,Region I-ILOCOS REGION
DAGUPAN CITY,3,0,3/20/2016,Region I-ILOCOS REGION
DAGUPAN CITY,1,0,3/27/2016,Region I-ILOCOS REGION
DAGUPAN CITY,5,0,4/3/2016,Region I-ILOCOS REGION
DAGUPAN CITY,3,0,4/10/2016,Region I-ILOCOS REGION
DAGUPAN CITY,4,0,4/17/2016,Region I-ILOCOS REGION
DAGUPAN CITY,6,0,4/24/2016,Region I-ILOCOS REGION
DAGUPAN CITY,4,0,5/1/2016,Region I-ILOCOS REGION
DAGUPAN CITY,5,1,5/8/2016,Region I-ILOCOS REGION
DAGUPAN CITY,2,0,5/15/2016,Region I-ILOCOS REGION
DAGUPAN CITY,3,0,5/22/2016,Region I-ILOCOS REGION
DAGUPAN CITY,8,0,5/29/2016,Region I-ILOCOS REGION
DAGUPAN CITY,18,0,6/5/2016,Region I-ILOCOS REGION
DAGUPAN CITY,5,0,6/12/2016,Region I-ILOCOS REGION
DAGUPAN CITY,5,0,6/19/2016,Region I-ILOCOS REGION
DAGUPAN CITY,9,0,6/26/2016,Region I-ILOCOS REGION
DAGUPAN CITY,17,0,7/3/2016,Region I-ILOCOS REGION
DAGUPAN CITY,4,0,7/10/2016,Region I-ILOCOS REGION
DAGUPAN CITY,10,0,7/17/2016,Region I-ILOCOS REGION
DAGUPAN CITY,8,0,7/24/2016,Region I-ILOCOS REGION
DAGUPAN CITY,16,0,7/31/2016,Region I-ILOCOS REGION
DAGUPAN CITY,19,0,8/7/2016,Region I-ILOCOS REGION
DAGUPAN CITY,14,0,8/14/2016,Region I-ILOCOS REGION
DAGUPAN CITY,29,0,8/21/2016,Region I-ILOCOS REGION
DAGUPAN CITY,22,2,8/28/2016,Region I-ILOCOS REGION
DAGUPAN CITY,21,0,9/4/2016,Region I-ILOCOS REGION
DAGUPAN CITY,36,1,9/11/2016,Region I-ILOCOS REGION
DAGUPAN CITY,33,0,9/18/2016,Region I-ILOCOS REGION
DAGUPAN CITY,5,0,9/25/2016,Region I-ILOCOS REGION
DAGUPAN CITY,29,0,10/2/2016,Region I-ILOCOS REGION
DAGUPAN CITY,18,0,10/9/2016,Region I-ILOCOS REGION
DAGUPAN CITY,27,0,10/16/2016,Region I-ILOCOS REGION
DAGUPAN CITY,32,0,10/23/2016,Region I-ILOCOS REGION
DAGUPAN CITY,27,0,10/30/2016,Region I-ILOCOS REGION
DAGUPAN CITY,7,0,11/6/2016,Region I-ILOCOS REGION
DAGUPAN CITY,27,0,11/13/2016,Region I-ILOCOS REGION
DAGUPAN CITY,31,0,11/20/2016,Region I-ILOCOS REGION
DAGUPAN CITY,17,0,11/27/2016,Region I-ILOCOS REGION
DAGUPAN CITY,4,0,12/4/2016,Region I-ILOCOS REGION
DAGUPAN CITY,5,0,12/11/2016,Region I-ILOCOS REGION
DAGUPAN CITY,2,0,12/18/2016,Region I-ILOCOS REGION
DAGUPAN CITY,2,0,12/25/2016,Region I-ILOCOS REGION
DAGUPAN CITY,3,0,1/1/2017,Region I-ILOCOS REGION
ILOCOS NORTE,32,0,1/10/2016,Region I-ILOCOS REGION
ILOCOS NORTE,9,0,1/17/2016,Region I-ILOCOS REGION
ILOCOS NORTE,11,0,1/24/2016,Region I-ILOCOS REGION
ILOCOS NORTE,23,0,1/31/2016,Region I-ILOCOS REGION
ILOCOS NORTE,14,0,2/7/2016,Region I-ILOCOS REGION
ILOCOS NORTE,18,0,2/14/2016,Region I-ILOCOS REGION
ILOCOS NORTE,12,0,2/21/2016,Region I-ILOCOS REGION
ILOCOS NORTE,12,0,2/28/2016,Region I-ILOCOS REGION
ILOCOS NORTE,10,0,3/6/2016,Region I-ILOCOS REGION
ILOCOS NORTE,17,0,3/13/2016,Region I-ILOCOS REGION
ILOCOS NORTE,8,0,3/20/2016,Region I-ILOCOS REGION
ILOCOS NORTE,12,0,3/27/2016,Region I-ILOCOS REGION
ILOCOS NORTE,10,0,4/3/2016,Region I-ILOCOS REGION
ILOCOS NORTE,11,0,4/10/2016,Region I-ILOCOS REGION
ILOCOS NORTE,10,0,4/17/2016,Region I-ILOCOS REGION
ILOCOS NORTE,5,0,4/24/2016,Region I-ILOCOS REGION
ILOCOS NORTE,5,0,5/1/2016,Region I-ILOCOS REGION
ILOCOS NORTE,5,0,5/8/2016,Region I-ILOCOS REGION
ILOCOS NORTE,5,0,5/15/2016,Region I-ILOCOS REGION
ILOCOS NORTE,1,0,5/22/2016,Region I-ILOCOS REGION
ILOCOS NORTE,1,0,5/29/2016,Region I-ILOCOS REGION
ILOCOS NORTE,6,0,6/5/2016,Region I-ILOCOS REGION
ILOCOS NORTE,11,0,6/12/2016,Region I-ILOCOS REGION
ILOCOS NORTE,9,0,6/19/2016,Region I-ILOCOS REGION
ILOCOS NORTE,16,0,6/26/2016,Region I-ILOCOS REGION
ILOCOS NORTE,19,0,7/3/2016,Region I-ILOCOS REGION
ILOCOS NORTE,36,0,7/10/2016,Region I-ILOCOS REGION
ILOCOS NORTE,38,0,7/17/2016,Region I-ILOCOS REGION
ILOCOS NORTE,41,0,7/24/2016,Region I-ILOCOS REGION
ILOCOS NORTE,65,0,7/31/2016,Region I-ILOCOS REGION
ILOCOS NORTE,47,0,8/7/2016,Region I-ILOCOS REGION
ILOCOS NORTE,43,0,8/14/2016,Region I-ILOCOS REGION
ILOCOS NORTE,32,0,8/21/2016,Region I-ILOCOS REGION
ILOCOS NORTE,34,0,8/28/2016,Region I-ILOCOS REGION
ILOCOS NORTE,40,0,9/4/2016,Region I-ILOCOS REGION
ILOCOS NORTE,15,0,9/11/2016,Region I-ILOCOS REGION
ILOCOS NORTE,18,0,9/18/2016,Region I-ILOCOS REGION
ILOCOS NORTE,30,0,9/25/2016,Region I-ILOCOS REGION
ILOCOS NORTE,21,0,10/2/2016,Region I-ILOCOS REGION
ILOCOS NORTE,20,0,10/9/2016,Region I-ILOCOS REGION
ILOCOS NORTE,11,0,10/16/2016,Region I-ILOCOS REGION
ILOCOS NORTE,4,0,10/23/2016,Region I-ILOCOS REGION
ILOCOS NORTE,6,0,10/30/2016,Region I-ILOCOS REGION
ILOCOS NORTE,7,0,11/6/2016,Region I-ILOCOS REGION
ILOCOS NORTE,9,0,11/13/2016,Region I-ILOCOS REGION
ILOCOS NORTE,4,0,11/20/2016,Region I-ILOCOS REGION
ILOCOS NORTE,10,0,11/27/2016,Region I-ILOCOS REGION
ILOCOS NORTE,9,0,12/4/2016,Region I-ILOCOS REGION
ILOCOS NORTE,5,0,12/11/2016,Region I-ILOCOS REGION
ILOCOS NORTE,3,0,12/18/2016,Region I-ILOCOS REGION
ILOCOS NORTE,10,0,12/25/2016,Region I-ILOCOS REGION
ILOCOS NORTE,7,0,1/1/2017,Region I-ILOCOS REGION
ILOCOS SUR,48,0,1/10/2016,Region I-ILOCOS REGION
ILOCOS SUR,33,0,1/17/2016,Region I-ILOCOS REGION
ILOCOS SUR,35,0,1/24/2016,Region I-ILOCOS REGION
ILOCOS SUR,34,0,1/31/2016,Region I-ILOCOS REGION
ILOCOS SUR,24,0,2/7/2016,Region I-ILOCOS REGION
ILOCOS SUR,19,0,2/14/2016,Region I-ILOCOS REGION
ILOCOS SUR,35,0,2/21/2016,Region I-ILOCOS REGION
ILOCOS SUR,23,0,2/28/2016,Region I-ILOCOS REGION
ILOCOS SUR,16,0,3/6/2016,Region I-ILOCOS REGION
ILOCOS SUR,16,0,3/13/2016,Region I-ILOCOS REGION
ILOCOS SUR,15,0,3/20/2016,Region I-ILOCOS REGION
ILOCOS SUR,11,0,3/27/2016,Region I-ILOCOS REGION
ILOCOS SUR,12,0,4/3/2016,Region I-ILOCOS REGION
ILOCOS SUR,13,0,4/10/2016,Region I-ILOCOS REGION
ILOCOS SUR,17,0,4/17/2016,Region I-ILOCOS REGION
ILOCOS SUR,15,0,4/24/2016,Region I-ILOCOS REGION
ILOCOS SUR,24,0,5/1/2016,Region I-ILOCOS REGION
ILOCOS SUR,11,0,5/8/2016,Region I-ILOCOS REGION
ILOCOS SUR,20,0,5/15/2016,Region I-ILOCOS REGION
ILOCOS SUR,17,0,5/22/2016,Region I-ILOCOS REGION
ILOCOS SUR,13,0,5/29/2016,Region I-ILOCOS REGION
ILOCOS SUR,11,0,6/5/2016,Region I-ILOCOS REGION
ILOCOS SUR,17,0,6/12/2016,Region I-ILOCOS REGION
ILOCOS SUR,28,0,6/19/2016,Region I-ILOCOS REGION
ILOCOS SUR,35,0,6/26/2016,Region I-ILOCOS REGION
ILOCOS SUR,39,0,7/3/2016,Region I-ILOCOS REGION
ILOCOS SUR,54,0,7/10/2016,Region I-ILOCOS REGION
ILOCOS SUR,59,0,7/17/2016,Region I-ILOCOS REGION
ILOCOS SUR,70,0,7/24/2016,Region I-ILOCOS REGION
ILOCOS SUR,84,0,7/31/2016,Region I-ILOCOS REGION
ILOCOS SUR,72,0,8/7/2016,Region I-ILOCOS REGION
ILOCOS SUR,80,0,8/14/2016,Region I-ILOCOS REGION
ILOCOS SUR,69,0,8/21/2016,Region I-ILOCOS REGION
ILOCOS SUR,38,0,8/28/2016,Region I-ILOCOS REGION
ILOCOS SUR,29,0,9/4/2016,Region I-ILOCOS REGION
ILOCOS SUR,29,0,9/11/2016,Region I-ILOCOS REGION
ILOCOS SUR,28,0,9/18/2016,Region I-ILOCOS REGION
ILOCOS SUR,32,0,9/25/2016,Region I-ILOCOS REGION
ILOCOS SUR,19,0,10/2/2016,Region I-ILOCOS REGION
ILOCOS SUR,19,1,10/9/2016,Region I-ILOCOS REGION
ILOCOS SUR,11,0,10/16/2016,Region I-ILOCOS REGION
ILOCOS SUR,6,0,10/23/2016,Region I-ILOCOS REGION
ILOCOS SUR,18,1,10/30/2016,Region I-ILOCOS REGION
ILOCOS SUR,20,0,11/6/2016,Region I-ILOCOS REGION
ILOCOS SUR,11,0,11/13/2016,Region I-ILOCOS REGION
ILOCOS SUR,15,0,11/20/2016,Region I-ILOCOS REGION
ILOCOS SUR,11,0,11/27/2016,Region I-ILOCOS REGION
ILOCOS SUR,10,0,12/4/2016,Region I-ILOCOS REGION
ILOCOS SUR,8,0,12/11/2016,Region I-ILOCOS REGION
ILOCOS SUR,10,0,12/18/2016,Region I-ILOCOS REGION
ILOCOS SUR,8,0,12/25/2016,Region I-ILOCOS REGION
ILOCOS SUR,4,0,1/1/2017,Region I-ILOCOS REGION
ISABELA,78,0,1/10/2016,Region II-CAGAYAN VALLEY
ISABELA,55,0,1/17/2016,Region II-CAGAYAN VALLEY
ISABELA,67,0,1/24/2016,Region II-CAGAYAN VALLEY
ISABELA,36,0,1/31/2016,Region II-CAGAYAN VALLEY
ISABELA,56,0,2/7/2016,Region II-CAGAYAN VALLEY
ISABELA,61,0,2/14/2016,Region II-CAGAYAN VALLEY
ISABELA,80,1,2/21/2016,Region II-CAGAYAN VALLEY
ISABELA,30,0,2/28/2016,Region II-CAGAYAN VALLEY
ISABELA,40,0,3/6/2016,Region II-CAGAYAN VALLEY
ISABELA,29,0,3/13/2016,Region II-CAGAYAN VALLEY
ISABELA,28,0,3/20/2016,Region II-CAGAYAN VALLEY
ISABELA,39,0,3/27/2016,Region II-CAGAYAN VALLEY
ISABELA,32,0,4/3/2016,Region II-CAGAYAN VALLEY
ISABELA,24,0,4/10/2016,Region II-CAGAYAN VALLEY
ISABELA,17,0,4/17/2016,Region II-CAGAYAN VALLEY
ISABELA,16,0,4/24/2016,Region II-CAGAYAN VALLEY
ISABELA,28,0,5/1/2016,Region II-CAGAYAN VALLEY
ISABELA,7,0,5/8/2016,Region II-CAGAYAN VALLEY
ISABELA,3,0,5/15/2016,Region II-CAGAYAN VALLEY
ISABELA,6,0,5/22/2016,Region II-CAGAYAN VALLEY
ISABELA,3,0,5/29/2016,Region II-CAGAYAN VALLEY
ISABELA,2,0,6/5/2016,Region II-CAGAYAN VALLEY
ISABELA,4,0,6/12/2016,Region II-CAGAYAN VALLEY
ISABELA,8,0,6/19/2016,Region II-CAGAYAN VALLEY
ISABELA,8,0,6/26/2016,Region II-CAGAYAN VALLEY
ISABELA,14,0,7/3/2016,Region II-CAGAYAN VALLEY
ISABELA,24,0,7/10/2016,Region II-CAGAYAN VALLEY
ISABELA,29,0,7/17/2016,Region II-CAGAYAN VALLEY
ISABELA,43,0,7/24/2016,Region II-CAGAYAN VALLEY
ISABELA,32,0,7/31/2016,Region II-CAGAYAN VALLEY
ISABELA,70,0,8/7/2016,Region II-CAGAYAN VALLEY
ISABELA,64,0,8/14/2016,Region II-CAGAYAN VALLEY
ISABELA,60,0,8/21/2016,Region II-CAGAYAN VALLEY
ISABELA,70,0,8/28/2016,Region II-CAGAYAN VALLEY
ISABELA,42,0,9/4/2016,Region II-CAGAYAN VALLEY
ISABELA,49,0,9/11/2016,Region II-CAGAYAN VALLEY
ISABELA,10,0,9/18/2016,Region II-CAGAYAN VALLEY
ISABELA,9,0,9/25/2016,Region II-CAGAYAN VALLEY
ISABELA,7,0,10/2/2016,Region II-CAGAYAN VALLEY
ISABELA,14,0,10/9/2016,Region II-CAGAYAN VALLEY
ISABELA,17,0,10/16/2016,Region II-CAGAYAN VALLEY
ISABELA,8,0,10/23/2016,Region II-CAGAYAN VALLEY
ISABELA,11,0,10/30/2016,Region II-CAGAYAN VALLEY
ISABELA,25,0,11/6/2016,Region II-CAGAYAN VALLEY
ISABELA,21,0,11/13/2016,Region II-CAGAYAN VALLEY
ISABELA,11,1,11/20/2016,Region II-CAGAYAN VALLEY
ISABELA,6,0,11/27/2016,Region II-CAGAYAN VALLEY
